"Z13_1","Z13_2"
0.138972902903333,0.524417913053185
0.881065069697797,0.045131505234167
0.197097600437701,0.978131524985656
0.17183918855153,0.0163108685519546
0.469127085525542,0.713631818536669
0.258495078422129,0.523208369035274
0.360374545445666,0.741783921839669
0.886320573510602,0.699296680046245
0.284686469240114,0.87169398739934
0.63889369321987,0.652956348843873
0.213049091631547,0.177229196298867
0.922378296032548,0.716273674508557
0.751443756278604,0.298152295639738
0.290162114659324,0.55638304608874
0.77015680866316,0.884998902445659
0.605251379776746,0.439235161757097
0.885652793338522,0.23029065108858
0.667146638967097,0.108195302309468
0.108876308891922,0.00396421342156827
0.718058001482859,0.212156754685566
0.64326603221707,0.571049513295293
0.108185061486438,0.0750154452398419
0.986803692532703,0.496736767236143
0.761893462389708,0.229411990148947
0.397032342385501,0.204546417342499
0.476324103074148,0.871441270457581
0.196206741034985,0.373235038248822
0.384858842473477,0.238595155766234
0.957960756728426,0.596151055768132
0.588983160909265,0.693768264725804
0.440303767332807,0.215313130291179
0.627382132923231,0.946624031756073
0.230837253388017,0.108521034475416
0.117042896570638,0.407758922316134
0.281063532689586,0.617971051018685
0.784411820815876,0.617204566253349
0.370953406440094,0.358929405687377
0.0798654509708285,0.266236478928477
0.0321478333789855,0.459404882742092
0.0725768776610494,0.298411579569802
0.796094069490209,0.203470248961821
0.716147478669882,0.00144850695505738
0.349971992662176,0.557485744124278
0.250856988597661,0.863357259426266
0.662426815135404,0.982590179657564
0.155457573710009,0.0249672001227736
0.88892288855277,0.610708028543741
0.443209254881367,0.174025905085728
0.919076848309487,0.199192263651639
0.606962855439633,0.156459875637665
0.862349201692268,0.359681102447212
0.896601285319775,0.574995889794081
0.711701525375247,0.297258601291105
0.803513900842518,0.0955155342817307
0.786052104784176,0.428384586237371
0.418484134599566,0.207661164924502
0.260882270056754,0.679034493397921
0.15335571905598,0.0711447962094098
0.304585965583101,0.63832860160619
0.229604554828256,0.42272762209177
0.881593774538487,0.83142829569988
0.697506639407948,0.557354263029993
0.0113718053326011,0.82980076642707
0.0293612806126475,0.55080155772157
0.570585035253316,0.903848233632743
0.0514908239711076,0.107663832837716
0.444072385784239,0.231194814899936
0.818876648088917,0.306729759788141
0.36838737083599,0.307650404516608
0.769465156365186,0.627617073943838
0.912827160442248,0.107518266187981
0.014602409908548,0.853372298413888
0.0280726803466678,0.285027786390856
0.134680155897513,0.760022410191596
0.732809711480513,0.734220730839297
0.451152003370225,0.608018118655309
0.63856577896513,0.385783976875246
0.933815472060814,0.992318450473249
0.967770473333076,0.315649231430143
0.118518823990598,0.224749215645716
0.154511028202251,0.683531509246677
0.351336410269141,0.459466443397105
0.176601181505248,0.814715920481831
0.643384477589279,0.697543487185612
0.0613266823347658,0.665464505320415
0.119218908483163,0.783236320130527
0.682943746913224,0.72898363485001
0.902698021614924,0.53447188786231
0.452428288757801,0.232689537573606
0.501737036276609,0.29174972162582
0.64572212449275,0.600869679823518
0.70015374594368,0.160289022140205
0.782541316468269,0.70800656080246
0.18364847660996,0.0898674365598708
0.202232345705852,0.87257634405978
0.739511723862961,0.241002647206187
0.070184167008847,0.877657856792212
0.878674821229652,0.664736474165693
0.96202963241376,0.980063510593027
0.92237008176744,0.355241425801069
0.738960242830217,0.690444490639493
0.760163730476052,0.357394850347191
0.529123980551958,0.940679744351655
0.0851990301162004,0.522558748023584
0.406738570891321,0.770244284765795
0.830616394989192,0.916401270311326
0.542584037873894,0.938456161180511
0.665985333267599,0.15042717452161
0.887719915248454,0.0694456880446523
0.731265090871602,0.707155497511849
0.51448492333293,0.622449726331979
0.110390732297674,0.19023620407097
0.35312832496129,0.232011103071272
0.366662224754691,0.465062424074858
0.312686839606613,0.386908238055184
0.212574117816985,0.458449343685061
0.0963022271171212,0.054417640902102
0.511242172215134,0.974795723101124
0.417847755830735,0.11518565681763
0.464862035354599,0.533831230597571
0.776412063045427,0.534578170394525
0.863562626298517,0.371011591050774
0.362250871257856,0.185891671571881
0.68326031207107,0.375389516353607
0.901769471121952,0.395194591255859
0.0171321914531291,0.375195937929675
0.323752333642915,0.727221958106384
0.0105998110957444,0.724401687039062
0.862343054497615,0.607916304841638
0.742907800013199,0.243862220086157
0.384681658586487,0.100196541054174
0.105985250556841,0.00192820886150002
0.502554236911237,0.103028333745897
0.135618168860674,0.549079676391557
0.473694774089381,0.845933516277
0.456954547902569,0.62404396221973
0.0463285706937313,0.606353665469214
0.792112990282476,0.417001803638414
0.136998025234789,0.39710812154226
0.646984683349729,0.326756302500144
0.175448712194338,0.226862868759781
0.861297583207488,0.55054227868095
0.173017952591181,0.796010190155357
0.584218208910897,0.266202406492084
0.541084821103141,0.313639783300459
0.122445804765448,0.384042525663972
0.541808948619291,0.00307454029098153
0.918660669354722,0.95074701285921
0.315921775763854,0.936355990124866
0.541470823111013,0.00515296636149287
0.599496827926487,0.93601750722155
0.354670353932306,0.468561402289197
0.89043556433171,0.621149727376178
0.990138293476775,0.759516931371763
0.656025495147333,0.159381709760055
0.42823477066122,0.933983336668462
0.260937294922769,0.664908159989864
0.228846260579303,0.378701928537339
0.307625593850389,0.556930455146357
0.548945366404951,0.372832387452945
0.992980786599219,0.188756632385775
0.0525645718444139,0.656991270603612
0.600823596818373,0.798747468041256
0.834980819839984,0.591119392076507
0.625603551743552,0.275358878076077
0.144439064664766,0.941394402878359
0.686196685303003,0.118967466754839
0.534195794723928,0.211679984582588
0.0896103633567691,0.985096732154489
0.491131515707821,0.730896276189014
0.122028057929128,0.0840924370568246
0.835198582382873,0.28625619946979
0.455997284501791,0.482623983640224
0.997265663463622,0.938207675237209
0.477618966484442,0.830432538641617
0.0101948995143175,0.0554329033475369
0.284667993662879,0.157662236131728
0.99046275485307,0.9778916107025
0.822374799754471,0.385581741807982
0.376362002920359,0.0351722775958478
0.487366725690663,0.0339087760075927
0.590173504315317,0.417182799195871
0.343193457229063,0.516186820343137
0.417025178670883,0.718380098463967
0.820645769126713,0.429525015177205
0.345944977598265,0.0192183156032115
0.0694269761443138,0.882634381530806
0.306280617369339,0.0820255058351904
0.746539387851954,0.94321078970097
0.008078329032287,0.91161019471474
0.803484920179471,0.534286506008357
0.107816744595766,0.936902916524559
0.844146001385525,0.0321513782255352
0.396132038906217,0.876132467994466
0.613801615545526,0.705851529026404
0.943964635720477,0.727323268540204
0.173982515698299,0.279826538171619
0.102873510681093,0.600162678398192
0.743064068490639,0.551283375360072
0.988873179303482,0.411796611500904
0.962811623001471,0.331447344971821
0.0489294098224491,0.516943321796134
0.98347974056378,0.624924040166661
0.874116951599717,0.977632127003744
0.405251116491854,0.243842652766034
0.185760122956708,0.123196298489347
0.882732930360362,0.996347022941336
0.159401817712933,0.657986742444336
0.776791943237185,0.341252898098901
0.994597638724372,0.0212442227639258
0.155083962716162,0.637031392892823
0.466857384657487,0.534309252630919
0.0879686935804784,0.424521290231496
0.861506500281394,0.274025890976191
0.61653669597581,0.588727114722133
0.223596379160881,0.670635963557288
0.845281713409349,0.116157048847526
0.619044911814854,0.926158126443624
0.762656088219956,0.43611258873716
0.277980341110379,0.309993396047503
0.481467713136226,0.0982870969455689
0.922315898118541,0.310239933663979
0.615901429904625,0.302292657550424
0.304054778302088,0.785717820748687
0.754129105014727,0.601337369298562
0.446639413014054,0.391865857411176
0.243885124102235,0.0383069023955613
0.293885360937566,0.85706999246031
0.380148400785401,0.316122242249548
0.195942663354799,0.761466798605397
0.582791989669204,0.917111212620512
0.236987555865198,0.342881988268346
0.22334409179166,0.680213489104062
0.327445446746424,0.643648402998224
0.0778432474471629,0.559368807123974
0.350959950126708,0.515906168613583
0.858829253120348,0.00688895746134222
0.555249709403142,0.713541768025607
0.89599524717778,0.582838567206636
0.150626791641116,0.313092809868976
0.916416742140427,0.221088013378903
0.0886678462848067,0.0909512438811362
0.738686214666814,0.322184276767075
0.414331442909315,0.822010237723589
0.164668420795351,0.352248070063069
0.986011284170672,0.677448827307671
0.352667033672333,0.946838516741991
0.653584269108251,0.410049204714596
0.901955265318975,0.880709485849366
0.871589708141983,0.740395040251315
0.560114532709122,0.430551492376253
0.974290082231164,0.635429932968691
0.914301908574998,0.448552208952606
0.336761293234304,0.629950281698257
0.377430401509628,0.755978347035125
0.726601390168071,0.194253352470696
0.166109731188044,0.565994223812595
0.161995732691139,0.483027504989877
0.455415167612955,0.598405983531848
0.680456436937675,0.512707299552858
0.53411308513023,0.533652702346444
0.893141399370506,0.183953747153282
0.261901998193935,0.371045062551275
0.873719192110002,0.384359704330564
0.556731985416263,0.872621918329969
0.712523808237165,0.566368997097015
0.375089178327471,0.378032787935808
0.54275051318109,0.211932981619611
0.156883569201455,0.248480821726844
0.153767574112862,0.27431327640079
0.279090323252603,0.438401891384274
0.964501838199794,0.618934138678014
0.868191084824502,0.199200104456395
0.496728285448626,0.199182868236676
0.339925962965935,0.171537472167984
0.417445281054825,0.749597920104861
0.049580599879846,0.186020161956549
0.481127001810819,0.0648635369725525
0.763103722827509,0.950993852689862
0.665832356549799,0.978795090224594
0.522137925960124,0.794359610648826
0.145973146893084,0.63320868066512
0.336817316012457,0.138585889711976
0.492306752596051,0.696397419087589
0.949996797600761,0.624918293440714
0.159641149453819,0.913001453736797
0.0690100765787065,0.0948409605771303
0.725387915503234,0.804741103202105
0.420762560097501,0.897422717651352
0.838882338954136,0.190167354885489
0.7548498949036,0.363427636679262
0.362576821818948,0.487601905828342
0.39488509320654,0.946187408175319
0.735864581773058,0.584844670258462
0.854024193948135,0.621966503094882
0.497189606539905,0.124461932573467
0.127284898189828,0.706948193721473
0.194399855099618,0.086584695847705
0.277342013316229,0.635044823167846
0.178955418989062,0.675314293708652
0.905508294003084,0.515807696152478
0.385733550414443,0.886178124928847
0.126324340468273,0.635263483738527
0.832427091663703,0.737812691600993
0.594842394115403,0.63601511111483
0.390410227933899,0.124765757005662
0.648581803077832,0.368996312841773
0.637155425967649,0.476949296658859
0.482690591132268,0.076571055687964
0.625362156890333,0.691991412313655
0.637513665715232,0.466971069574356
0.174389434279874,0.106413755565882
0.535654730862007,0.015738358721137
0.17109591444023,0.0814604761544615
0.609319077339023,0.785001384094357
0.0831457360181957,0.951503346674144
0.264941597590223,0.23317197826691
0.928627477027476,0.954287250991911
0.417603692738339,0.525982678169385
0.958478621672839,0.743092099204659
0.72395351016894,0.420333456480876
0.543952920241281,0.786764497868717
0.558381623821333,0.0494232836645097
0.533035377506167,0.161097566364333
0.348352776141837,0.298342981841415
0.510980155318975,0.563917057821527
0.34966043732129,0.0680797412060201
0.387640180299059,0.876345787895843
0.28643040638417,0.660815718350932
0.827811528695747,0.374960424378514
0.465232411399484,0.864682056941092
0.203033218160272,0.593735483940691
0.698846706422046,0.756681930273771
0.10227416572161,0.0470949716400355
0.23427554871887,0.901018517790362
0.71854497003369,0.093791448045522
0.466921015409753,0.189379535149783
0.87259401474148,0.0169011473190039
0.267488300101832,0.408799871103838
0.470814344706014,0.592795175267383
0.0257154402788728,0.815991073846817
0.621446546632797,0.975336962612346
0.570906475186348,0.592879882082343
0.596741014625877,0.728364943759516
0.925722023705021,0.515785505762324
0.83459813031368,0.361654289532453
0.339520030654967,0.270416618324816
0.897653154563159,0.326308994088322
0.956229280913249,0.534990003798157
0.358322519809008,0.394950378453359
0.494094484951347,0.941511617507786
0.0857191411778331,0.771537635009736
0.102421114919707,0.14471727469936
0.50700951507315,0.942329332698137
0.890134417219087,0.766561612952501
0.728893383871764,0.767131334869191
0.701863066991791,0.21712455060333
0.624190095579252,0.170563583029434
0.413974591298029,0.553206686861813
0.09438008046709,0.876828100299463
0.0846361119765788,0.974954877048731
0.489772883243859,0.431140098487958
0.255227173678577,0.764460794394836
0.579432651167735,0.758355600992218
0.0515172423329204,0.852124816505238
0.78747318056412,0.217173535143957
0.820501688169315,0.123570970492437
0.401177349733189,0.642842624336481
0.743254108354449,0.961590142687783
0.810690566664562,0.265698561444879
0.446624972159043,0.136483860667795
0.545529856113717,0.55648578167893
0.754909199662507,0.256184860831127
0.880208987975493,0.642164857825264
0.0820525418967009,0.545953553169966
0.398223271360621,0.864251893246546
0.23163712141104,0.943626172607765
0.0287697308231145,0.602523666108027
0.339149588951841,0.549993827706203
0.563894390128553,0.172386607155204
0.558980375528336,0.351785881910473
0.178371919086203,0.675233161542565
0.479326391126961,0.436383787775412
0.458902857732028,0.0854731083381921
0.43403347954154,0.942199340090156
0.980613369960338,0.366846927907318
0.957904771203175,0.548432900803164
0.769490839214996,0.337462368654087
0.450606297934428,0.528756036888808
0.535872703418136,0.589075700379908
0.502403841586784,0.83153337542899
0.549829360097647,0.054353253217414
0.0351725977379829,0.604539858177304
0.194723064778373,0.686991005437449
0.588878301670775,0.230248820502311
0.611182451481,0.89523461763747
0.656284301541746,0.565835329238325
0.0198850866872817,0.831259315367788
0.855351513018832,0.559019310632721
0.287455091718584,0.920241554500535
0.734394447412342,0.569040158996359
0.175416339421645,0.286795924184844
0.712717914022505,0.767364768311381
0.448121827328578,0.417098889593035
0.331615788163617,0.663201949326321
0.0822186833247542,0.780456430045888
0.292225228156894,0.735865685623139
0.124548573279753,0.843331444077194
0.403932409826666,0.67725816834718
0.138273072429001,0.0665106726810336
0.471985466079786,0.122150536626577
0.0606127679347992,0.730492673814297
0.69870531372726,0.114888094598427
0.144517945125699,0.0933464653789997
0.814394165994599,0.95391291892156
0.0616684700362384,0.0187241197563708
0.902255994500592,0.502280291402712
0.027793203946203,0.917900062864646
0.997589727630839,0.56297130137682
0.982994255144149,0.212239803513512
0.512403590604663,0.627106657484546
0.579764670226723,0.650516944238916
0.993822769029066,0.367877985583618
0.274002212798223,0.976012588478625
0.00109336944296956,0.732889822218567
0.276656430913135,0.896574221318588
0.468332918826491,0.210514423670247
0.807472867425531,0.0543166529387236
0.109715821221471,0.960298124933615
0.149125440046191,0.167425509076566
0.732316744280979,0.786964773433283
0.736095155123621,0.987554869614542
0.3109908150509,0.780070508597419
0.59289881028235,0.656270195264369
0.517672892194241,0.589669806649908
0.707644927781075,0.107878488022834
0.149127167416736,0.0355877326801419
0.843653508462012,0.903049248503521
0.995023004943505,0.343850109027699
0.505359997274354,0.601716231321916
0.986211825162172,0.228374637663364
0.788599452702329,0.528363683959469
0.411025490611792,0.986104811308905
0.863257767865434,0.410769909620285
0.276000779820606,0.819341506343335
0.622178640915081,0.808396336389706
0.437842565355822,0.882371544605121
0.589701998280361,0.783394955098629
0.576514759333804,0.800127112539485
0.838306234451011,0.346529706381261
0.149195024743676,0.630881697870791
0.560934797860682,0.2163148841355
0.795735745225102,0.183282796293497
0.362786674406379,0.0711143636144698
0.243915002560243,0.334988253191113
0.402953284326941,0.284653588198125
0.869805496651679,0.555178303271532
0.649310341570526,0.711812176508829
0.339364017127082,0.914070057217032
0.164407267933711,0.096867757383734
0.933059074915946,0.565255379071459
0.682594121433794,0.896007012110204
0.565428211353719,0.612592262681574
0.74596716533415,0.951814289903268
0.0295650672633201,0.287893126485869
0.0665045853238553,0.844401602633297
0.515073820250109,0.654796952614561
0.99195739836432,0.642733487067744
0.473071303451434,0.4326099997852
0.645667538046837,0.467017509974539
0.689218358136714,0.902484108693898
0.434529978781939,0.442496261326596
0.0140958991833031,0.633563794661313
0.385661488864571,0.0259806488174945
0.176154643530026,0.484312219079584
0.933422745671123,0.886191620957106
0.688624968053773,0.275221742456779
0.231163332238793,0.938067636918277
0.950499415863305,0.434587257914245
0.560110038379207,0.845217954367399
0.229843749664724,0.365210693329573
0.637511052424088,0.344370235456154
0.279751443071291,0.310319893294945
0.828869260381907,0.802391887176782
0.851824250072241,0.472786729456857
0.850929921958596,0.643253531539813
0.82342980359681,0.858644256833941
0.637861380819231,0.406378497602418
0.37422451376915,0.379917045123875
0.216545649338514,0.46021121670492
0.341962531208992,0.799311918206513
0.502330642193556,0.946951331803575
0.880462227389216,0.449878010898829
0.242663788842037,0.484878720715642
0.363471187883988,0.636051723966375
0.308693315368146,0.332225653808564
0.241196864517406,0.370137764140964
0.455634225392714,0.243633633013815
0.563206844031811,0.59981368179433
0.537687774980441,0.956500516505912
0.319063474424183,0.0908802438061684
0.238908379338682,0.317713912576437
0.0649847975000739,0.192072550067678
0.895643927389756,0.110840004868805
0.841816363856196,0.9536711005494
0.513782244641334,0.0495448922738433
0.30478615895845,0.853017894318327
0.180508120451123,0.405015001539141
0.493253829190508,0.973252130905166
0.71087658056058,0.75022249808535
0.656026949174702,0.829216444166377
0.301459431415424,0.275067952694371
0.158155402168632,0.786561096087098
0.397153329104185,0.470594217767939
0.119709922466427,0.561029184609652
0.852282938780263,0.3794761961326
0.464839933905751,0.619293379597366
0.809464748948812,0.887348001822829
0.427835503127426,0.148387369932607
0.745422431733459,0.282074625603855
0.38797933422029,0.960146180354059
0.537484498694539,0.412235368508846
0.216785329859704,0.922688281396404
0.575619824929163,0.547708736499771
0.848953427514061,0.337369221728295
0.481028852285817,0.390521582681686
0.886268612928689,0.750630719820037
0.453375871758908,0.896066639339551
0.682776478584856,0.887309900019318
0.360740914009511,0.264481446472928
0.348912724526599,0.836332056671381
0.78244650666602,0.529749161796644
0.205232426524162,0.56305869249627
0.254493773216382,0.473966026678681
0.884984851116315,0.734135518083349
0.192007793579251,0.539084387710318
0.749506339430809,0.00114649906754494
0.118830102263018,0.372838196344674
0.0507662892341614,0.266834800131619
0.189118690555915,0.731092501198873
0.262658588821068,0.580465678358451
0.284079623408616,0.155881085433066
0.446274663787335,0.0671316795051098
0.626367321005091,0.0577323653269559
0.521170514402911,0.941896181553602
0.0391000735107809,0.467291283654049
0.30425740359351,0.35413202852942
0.104053430026397,0.889827719191089
0.434173707850277,0.834074734710157
0.626590118277818,0.186258592410013
0.617490852950141,0.41963368980214
0.868869382189587,0.104746788274497
0.100321711506695,0.547269190661609
0.179887820966542,0.426088326843455
0.652751636691391,0.847431283444166
0.609200968407094,0.633860740344971
0.0780489940661937,0.511498096864671
0.368850982282311,0.535944176837802
0.824550286866724,0.460511863231659
0.50211837538518,0.231047125533223
0.701118130702525,0.36423460021615
0.642471630359069,0.0479659761767834
0.131628261879086,0.205177783500403
0.996853510616347,0.0394738225731999
0.523956899531186,0.141615477623418
0.657114762812853,0.752738037379459
0.682970468420535,0.690897010266781
0.689728969475254,0.804582101525739
0.06134207197465,0.0695557841099799
0.268464260501787,0.461331083439291
0.447156240232289,0.334208632120863
0.518824110738933,0.630950319580734
0.173236168222502,0.219265937805176
0.718047695467249,0.705308672506362
0.296698484104127,0.460557874292135
0.402527898782864,0.329101974144578
0.649775373749435,0.0608047556597739
0.613200657535344,0.897478542290628
0.581494389101863,0.661818840075284
0.379371920134872,0.138580011436716
0.807873680256307,0.149668898666278
0.516430031275377,0.251974832033738
0.610575763974339,0.139633325394243
0.622387025272474,0.301634938223287
0.361624226439744,0.565381788648665
0.907438732916489,0.00822856370359659
0.851171364309266,0.350902879377827
0.327630444196984,0.52725865971297
0.157741121482104,0.734684287803248
0.826830628793687,0.83923891489394
0.177510850597173,0.176678181625903
0.89971179747954,0.710937906289473
0.908426056616008,0.881099175428972
0.336026257835329,0.1908135546837
0.261791924247518,0.390702694188803
0.602481482084841,0.980241340817884
0.185299142729491,0.724542073439807
0.529088580282405,0.481648364104331
0.219141979003325,0.129898509243503
0.681570020504296,0.208425595425069
0.324676412157714,0.494954068213701
0.162963310489431,0.05977260065265
0.168334411922842,0.977095905691385
0.32590384921059,0.0411262160632759
0.238446505274624,0.131658796686679
0.500622738851234,0.675729903625324
0.133521902607754,0.473197480197996
0.726694404380396,0.48921932769008
0.89873442100361,0.0570093754213303
0.901554564246908,0.461866097990423
0.799311688402668,0.854254711419344
0.955656957579777,0.525016272207722
0.0672439890913665,0.420620091957971
0.70453560934402,0.000181260518729687
0.301874104887247,0.397363507654518
0.208085829857737,0.935426996322349
0.892165926285088,0.830036688130349
0.692063210299239,0.646791900508106
0.695388096384704,0.392763840500265
0.56822304520756,0.273051515920088
0.940555142005906,0.0299128745682538
0.0463196320924908,0.173364308197051
0.0109836696647108,0.631610956275836
0.89223304274492,0.691383083583787
0.257094390923157,0.712320120073855
0.543446669587865,0.00342602329328656
0.514101891545579,0.523969038622454
0.545315354596823,0.135113307274878
0.877936509205028,0.915432962588966
0.122355790575966,0.744702057912946
0.0510548036545515,0.0339776582550257
0.494034094037488,0.588343830080703
0.98631726228632,0.72660498926416
0.393546044360846,0.368134796852246
0.596308729611337,0.806725106900558
0.0956466442439705,0.247760514728725
0.319743692409247,0.13867859588936
0.40614662412554,0.924962672404945
0.399214547593147,0.729897091165185
0.268607974750921,0.242168183904141
0.836552495602518,0.83554451353848
0.27488782000728,0.232505147578195
0.935192847624421,0.517184069380164
0.265107078943402,0.172852254472673
0.147583617828786,0.360369194764644
0.580031813587993,0.843273389153183
0.90916575724259,0.0655763170216233
0.790620124898851,0.375796269625425
0.393865406047553,0.224652601405978
0.874075091909617,0.527784006902948
0.847014019964263,0.532196253538132
0.0306408151518553,0.103952224599198
0.842702180845663,0.61384499608539
0.362778023350984,0.156430676812306
0.229443579446524,0.346089834347367
0.418454905040562,0.815405595349148
0.81847324827686,0.258313580881804
0.985310247167945,0.955998014193028
0.071734688943252,0.845048665767536
0.0946003424469382,0.54695709515363
0.798777987249196,0.465046419063583
0.80421556904912,0.814621744211763
0.431404238101095,0.390360383549705
0.308934967033565,0.21401446335949
0.598472045036033,0.28936620708555
0.7363107400015,0.971938482485712
0.473244942026213,0.873328213347122
0.235395153053105,0.903018445940688
0.223739857552573,0.286665475228801
0.562256057979539,0.0637002252042294
0.038109831046313,0.0868677562102675
0.163761331001297,0.859732211334631
0.85014270292595,0.50711220712401
0.787584317382425,0.526425435207784
0.0737530214246362,0.600053502246737
0.266532984096557,0.677752511575818
0.368811725638807,0.202633223962039
0.196525124134496,0.736330777872354
0.208713930100203,0.0568097203504294
0.644821773283184,0.977590470807627
0.61223583528772,0.422691602725536
0.134422017727047,0.0584041639231145
0.0192231987603009,0.6129619483836
0.210694226203486,0.95019379700534
0.891989955678582,0.422468994511291
0.818124058656394,0.692445771535859
0.562625989783555,0.606211682083085
0.988172089448199,0.153104366967455
0.879229326965287,0.705316788516939
0.498031702591106,0.0680988614913076
0.854451378108934,0.872143627842888
0.906997323269024,0.850529991090298
0.57562711997889,0.294350911630318
0.77277232799679,0.0894540371373296
0.0718232879880816,0.919072424061596
0.617359651951119,0.347025101073086
0.191200173925608,0.700636799680069
0.734849005704746,0.921485939295962
0.491525366203859,0.447210361249745
0.106484489049762,0.303199824411422
0.135554977925494,0.201646770350635
0.339403415098786,0.263829252915457
0.514899968635291,0.440411457559094
0.976923436392099,0.275672111427411
0.731209870195016,0.349231702974066
0.723152948310599,0.449386656284332
0.0547151234932244,0.0399239407852292
0.736265152227134,0.393244284437969
0.275291373953223,0.191998255206272
0.778210608754307,0.074613158358261
0.181196772027761,0.750160727417096
0.500675486400723,0.570647777523845
0.254564692964777,0.956966132391244
0.768166506197304,0.40537475142628
0.795309655833989,0.35070388414897
0.266691599274054,0.753204151522368
0.693230566801503,0.241064041154459
0.951485490426421,0.82422199822031
0.487757306313142,0.00243988703005016
0.601194657152519,0.0193723042029887
0.708316630218178,0.353185735410079
0.682312057819217,0.0313560888171196
0.0691361918579787,0.129636139376089
0.27347005577758,0.489530386170372
0.0502592867705971,0.967083068331704
0.530127762816846,0.481058011995628
0.529582555405796,0.15293332352303
0.546258358517662,0.223453795537353
0.0295436820015311,0.194757943274453
